file	taxid	url
GCF_000597885.1_ASM59788v1_genomic.fna	1257021	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/597/885/GCF_000597885.1_ASM59788v1/GCF_000597885.1_ASM59788v1_genomic.fna.gz
GCF_002151445.1_ASM215144v1_genomic.fna	1030157	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/151/445/GCF_002151445.1_ASM215144v1/GCF_002151445.1_ASM215144v1_genomic.fna.gz
GCF_003314795.2_ASM331479v2_genomic.fna	13689	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/314/795/GCF_003314795.2_ASM331479v2/GCF_003314795.2_ASM331479v2_genomic.fna.gz
GCF_000015265.1_ASM1526v1_genomic.fna	196162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/265/GCF_000015265.1_ASM1526v1/GCF_000015265.1_ASM1526v1_genomic.fna.gz
GCF_000757785.1_ASM75778v1_genomic.fna	61647	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/785/GCF_000757785.1_ASM75778v1/GCF_000757785.1_ASM75778v1_genomic.fna.gz
GCF_003336345.1_ASM333634v1_genomic.fna	2282310	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/336/345/GCF_003336345.1_ASM333634v1/GCF_003336345.1_ASM333634v1_genomic.fna.gz
GCF_001421015.2_ASM142101v2_genomic.fna	1616788	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/421/015/GCF_001421015.2_ASM142101v2/GCF_001421015.2_ASM142101v2_genomic.fna.gz
GCF_001442805.1_ASM144280v1_genomic.fna	262324	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/442/805/GCF_001442805.1_ASM144280v1/GCF_001442805.1_ASM144280v1_genomic.fna.gz
GCF_000192725.1_ASM19272v1_genomic.fna	941967	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/725/GCF_000192725.1_ASM19272v1/GCF_000192725.1_ASM19272v1_genomic.fna.gz
GCF_000227645.1_ASM22764v1_genomic.fna	1029825	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/645/GCF_000227645.1_ASM22764v1/GCF_000227645.1_ASM22764v1_genomic.fna.gz
GCF_003850245.1_ASM385024v1_genomic.fna	2268461	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/850/245/GCF_003850245.1_ASM385024v1/GCF_003850245.1_ASM385024v1_genomic.fna.gz
GCF_901421975.1_34410_D01_genomic.fna	1325724	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/421/975/GCF_901421975.1_34410_D01/GCF_901421975.1_34410_D01_genomic.fna.gz
GCF_001761385.1_ASM176138v1_genomic.fna	1763535	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/385/GCF_001761385.1_ASM176138v1/GCF_001761385.1_ASM176138v1_genomic.fna.gz
GCF_001831495.1_ASM183149v1_genomic.fna	1763536	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/831/495/GCF_001831495.1_ASM183149v1/GCF_001831495.1_ASM183149v1_genomic.fna.gz
GCF_000144405.1_ASM14440v1_genomic.fna	553174	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/144/405/GCF_000144405.1_ASM14440v1/GCF_000144405.1_ASM14440v1_genomic.fna.gz
GCF_000261025.1_ASM26102v1_genomic.fna	246198	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/025/GCF_000261025.1_ASM26102v1/GCF_000261025.1_ASM26102v1_genomic.fna.gz
GCF_001953955.1_ASM195395v1_genomic.fna	1122984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/953/955/GCF_001953955.1_ASM195395v1/GCF_001953955.1_ASM195395v1_genomic.fna.gz
GCF_900637655.1_52295_B01_genomic.fna	28135	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/655/GCF_900637655.1_52295_B01/GCF_900637655.1_52295_B01_genomic.fna.gz
GCF_002005485.1_ASM200548v1_genomic.fna	318683	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/485/GCF_002005485.1_ASM200548v1/GCF_002005485.1_ASM200548v1_genomic.fna.gz
GCF_003336365.1_ASM333636v1_genomic.fna	2099786	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/336/365/GCF_003336365.1_ASM333636v1/GCF_003336365.1_ASM333636v1_genomic.fna.gz
GCF_001007995.1_ASM100799v1_genomic.fna	1309411	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/007/995/GCF_001007995.1_ASM100799v1/GCF_001007995.1_ASM100799v1_genomic.fna.gz
GCF_005304985.1_ASM530498v1_genomic.fna	2576606	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/304/985/GCF_005304985.1_ASM530498v1/GCF_005304985.1_ASM530498v1_genomic.fna.gz
GCF_000174795.2_ASM17479v2_genomic.fna	550542	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/795/GCF_000174795.2_ASM17479v2/GCF_000174795.2_ASM17479v2_genomic.fna.gz
GCF_001277215.2_ASM127721v2_genomic.fna	1159491	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/215/GCF_001277215.2_ASM127721v2/GCF_001277215.2_ASM127721v2_genomic.fna.gz
GCF_000027065.2_ASM2706v1_genomic.fna	693216	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/065/GCF_000027065.2_ASM2706v1/GCF_000027065.2_ASM2706v1_genomic.fna.gz
GCF_001277195.1_ASM127719v1_genomic.fna	1159613	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/195/GCF_001277195.1_ASM127719v1/GCF_001277195.1_ASM127719v1_genomic.fna.gz
GCF_004804375.1_ASM480437v1_genomic.fna	881260	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/804/375/GCF_004804375.1_ASM480437v1/GCF_004804375.1_ASM480437v1_genomic.fna.gz
GCF_000190635.1_ASM19063v1_genomic.fna	645991	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/635/GCF_000190635.1_ASM19063v1/GCF_000190635.1_ASM19063v1_genomic.fna.gz
GCF_003691565.1_ASM369156v1_genomic.fna	2482769	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/691/565/GCF_003691565.1_ASM369156v1/GCF_003691565.1_ASM369156v1_genomic.fna.gz
GCF_001542775.1_ASM154277v1_genomic.fna	412690	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/542/775/GCF_001542775.1_ASM154277v1/GCF_001542775.1_ASM154277v1_genomic.fna.gz
GCF_000010525.1_ASM1052v1_genomic.fna	438753	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/525/GCF_000010525.1_ASM1052v1/GCF_000010525.1_ASM1052v1_genomic.fna.gz
GCF_004102025.1_ASM410202v1_genomic.fna	2057800	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/102/025/GCF_004102025.1_ASM410202v1/GCF_004102025.1_ASM410202v1_genomic.fna.gz
GCF_002158865.1_ASM215886v1_genomic.fna	1082851	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/158/865/GCF_002158865.1_ASM215886v1/GCF_002158865.1_ASM215886v1_genomic.fna.gz
GCF_004684245.1_ASM468424v1_genomic.fna	2483360	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/684/245/GCF_004684245.1_ASM468424v1/GCF_004684245.1_ASM468424v1_genomic.fna.gz
GCF_900095135.1_M36_genomic.fna	1642647	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/135/GCF_900095135.1_M36/GCF_900095135.1_M36_genomic.fna.gz
GCF_000626675.1_ASM62667v1_genomic.fna	1404245	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/675/GCF_000626675.1_ASM62667v1/GCF_000626675.1_ASM62667v1_genomic.fna.gz
GCF_000020145.1_ASM2014v1_genomic.fna	445932	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/145/GCF_000020145.1_ASM2014v1/GCF_000020145.1_ASM2014v1_genomic.fna.gz
GCF_002892535.1_ASM289253v1_genomic.fna	2052837	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/892/535/GCF_002892535.1_ASM289253v1/GCF_002892535.1_ASM289253v1_genomic.fna.gz
GCF_002105555.1_ASM210555v1_genomic.fna	1945662	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/555/GCF_002105555.1_ASM210555v1/GCF_002105555.1_ASM210555v1_genomic.fna.gz
GCF_000689415.1_PKB13_genomic.fna	1301098	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/689/415/GCF_000689415.1_PKB13/GCF_000689415.1_PKB13_genomic.fna.gz
GCF_001545095.1_ASM154509v1_genomic.fna	1514105	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/545/095/GCF_001545095.1_ASM154509v1/GCF_001545095.1_ASM154509v1_genomic.fna.gz
GCF_002741015.1_ASM274101v1_genomic.fna	1882682	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/741/015/GCF_002741015.1_ASM274101v1/GCF_002741015.1_ASM274101v1_genomic.fna.gz
GCF_000219585.1_ASM21958v1_genomic.fna	261292	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/585/GCF_000219585.1_ASM21958v1/GCF_000219585.1_ASM21958v1_genomic.fna.gz
GCF_004355185.1_ASM435518v1_genomic.fna	2496028	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/185/GCF_004355185.1_ASM435518v1/GCF_004355185.1_ASM435518v1_genomic.fna.gz
GCF_000026145.1_ASM2614v1_genomic.fna	114615	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/145/GCF_000026145.1_ASM2614v1/GCF_000026145.1_ASM2614v1_genomic.fna.gz
GCF_000231405.2_ASM23140v3_genomic.fna	871968	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/405/GCF_000231405.2_ASM23140v3/GCF_000231405.2_ASM23140v3_genomic.fna.gz
GCF_000022085.1_ASM2208v1_genomic.fna	460265	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/085/GCF_000022085.1_ASM2208v1/GCF_000022085.1_ASM2208v1_genomic.fna.gz
GCF_002108455.1_ASM210845v1_genomic.fna	1834519	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/108/455/GCF_002108455.1_ASM210845v1/GCF_002108455.1_ASM210845v1_genomic.fna.gz
GCF_002953115.1_ASM295311v1_genomic.fna	2069256	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/115/GCF_002953115.1_ASM295311v1/GCF_002953115.1_ASM295311v1_genomic.fna.gz
GCF_000725345.1_ASM72534v1_genomic.fna	484770	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/725/345/GCF_000725345.1_ASM72534v1/GCF_000725345.1_ASM72534v1_genomic.fna.gz
GCF_004328945.1_ASM432894v1_genomic.fna	1590041	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/945/GCF_004328945.1_ASM432894v1/GCF_004328945.1_ASM432894v1_genomic.fna.gz
GCF_003692615.1_ASM369261v1_genomic.fna	2039166	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/692/615/GCF_003692615.1_ASM369261v1/GCF_003692615.1_ASM369261v1_genomic.fna.gz
GCF_000191045.1_ASM19104v1_genomic.fna	868864	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/191/045/GCF_000191045.1_ASM19104v1/GCF_000191045.1_ASM19104v1_genomic.fna.gz
GCF_000198775.1_ASM19877v1_genomic.fna	882378	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/198/775/GCF_000198775.1_ASM19877v1/GCF_000198775.1_ASM19877v1_genomic.fna.gz
GCF_002749615.1_ASM274961v1_genomic.fna	69666	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/749/615/GCF_002749615.1_ASM274961v1/GCF_002749615.1_ASM274961v1_genomic.fna.gz
GCF_001278055.1_ASM127805v1_genomic.fna	1603606	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/278/055/GCF_001278055.1_ASM127805v1/GCF_001278055.1_ASM127805v1_genomic.fna.gz
GCF_000959365.1_ASM95936v1_genomic.fna	441162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/365/GCF_000959365.1_ASM95936v1/GCF_000959365.1_ASM95936v1_genomic.fna.gz
GCF_001522105.2_ASM152210v2_genomic.fna	441163	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/522/105/GCF_001522105.2_ASM152210v2/GCF_001522105.2_ASM152210v2_genomic.fna.gz
GCF_000803645.1_ASM80364v1_genomic.fna	1515612	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/645/GCF_000803645.1_ASM80364v1/GCF_000803645.1_ASM80364v1_genomic.fna.gz
GCF_001620005.1_ASM162000v1_genomic.fna	1653479	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/620/005/GCF_001620005.1_ASM162000v1/GCF_001620005.1_ASM162000v1_genomic.fna.gz
GCF_004923315.1_ASM492331v1_genomic.fna	709810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/923/315/GCF_004923315.1_ASM492331v1/GCF_004923315.1_ASM492331v1_genomic.fna.gz
GCF_900636945.1_45532_G01_genomic.fna	1783501	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/945/GCF_900636945.1_45532_G01/GCF_900636945.1_45532_G01_genomic.fna.gz
GCF_900187085.1_50624_E01_genomic.fna	400065	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/085/GCF_900187085.1_50624_E01/GCF_900187085.1_50624_E01_genomic.fna.gz
GCF_000284095.1_ASM28409v1_genomic.fna	927704	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/095/GCF_000284095.1_ASM28409v1/GCF_000284095.1_ASM28409v1_genomic.fna.gz
GCF_001653795.1_ASM165379v1_genomic.fna	1658665	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/653/795/GCF_001653795.1_ASM165379v1/GCF_001653795.1_ASM165379v1_genomic.fna.gz
GCF_004353225.1_ASM435322v1_genomic.fna	2547598	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/353/225/GCF_004353225.1_ASM435322v1/GCF_004353225.1_ASM435322v1_genomic.fna.gz
GCF_000024545.1_ASM2454v1_genomic.fna	446470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/545/GCF_000024545.1_ASM2454v1/GCF_000024545.1_ASM2454v1_genomic.fna.gz
GCF_000008365.1_ASM836v1_genomic.fna	267748	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/365/GCF_000008365.1_ASM836v1/GCF_000008365.1_ASM836v1_genomic.fna.gz
GCF_000612685.1_scf7180000000004_genomic.fna	1437824	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/612/685/GCF_000612685.1_scf7180000000004/GCF_000612685.1_scf7180000000004_genomic.fna.gz
GCF_001548015.1_ASM154801v1_genomic.fna	270351	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/015/GCF_001548015.1_ASM154801v1/GCF_001548015.1_ASM154801v1_genomic.fna.gz
GCF_001620025.1_ASM162002v1_genomic.fna	1653478	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/620/025/GCF_001620025.1_ASM162002v1/GCF_001620025.1_ASM162002v1_genomic.fna.gz
GCF_900660615.1_51670_F01-3_genomic.fna	2116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/660/615/GCF_900660615.1_51670_F01-3/GCF_900660615.1_51670_F01-3_genomic.fna.gz
GCF_003667785.1_ASM366778v1_genomic.fna	2419842	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/667/785/GCF_003667785.1_ASM366778v1/GCF_003667785.1_ASM366778v1_genomic.fna.gz
GCF_001718555.1_ASM171855v1_genomic.fna	488729	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/555/GCF_001718555.1_ASM171855v1/GCF_001718555.1_ASM171855v1_genomic.fna.gz
GCF_002022505.1_ASM202250v1_genomic.fna	1933904	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/022/505/GCF_002022505.1_ASM202250v1/GCF_002022505.1_ASM202250v1_genomic.fna.gz
GCF_000950575.1_ASM95057v1_genomic.fna	1618207	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/950/575/GCF_000950575.1_ASM95057v1/GCF_000950575.1_ASM95057v1_genomic.fna.gz
GCF_004014855.1_ASM401485v1_genomic.fna	2500547	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/855/GCF_004014855.1_ASM401485v1/GCF_004014855.1_ASM401485v1_genomic.fna.gz
GCF_004014875.1_ASM401487v1_genomic.fna	2500546	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/875/GCF_004014875.1_ASM401487v1/GCF_004014875.1_ASM401487v1_genomic.fna.gz
GCF_000346225.2_ASM34622v2_genomic.fna	1206777	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/225/GCF_000346225.2_ASM34622v2/GCF_000346225.2_ASM34622v2_genomic.fna.gz
GCF_001685355.1_ASM168535v1_genomic.fna	1915	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/355/GCF_001685355.1_ASM168535v1/GCF_001685355.1_ASM168535v1_genomic.fna.gz
GCF_004010735.1_ASM401073v1_genomic.fna	2500542	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/735/GCF_004010735.1_ASM401073v1/GCF_004010735.1_ASM401073v1_genomic.fna.gz
GCF_001698185.1_ASM169818v1_genomic.fna	1331258	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/185/GCF_001698185.1_ASM169818v1/GCF_001698185.1_ASM169818v1_genomic.fna.gz
GCF_002531755.2_ASM253175v2_genomic.fna	1538158	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/531/755/GCF_002531755.2_ASM253175v2/GCF_002531755.2_ASM253175v2_genomic.fna.gz
GCF_000807275.1_ASM80727v1_genomic.fna	1267021	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/807/275/GCF_000807275.1_ASM80727v1/GCF_000807275.1_ASM80727v1_genomic.fna.gz
GCF_000522545.2_ASM52254v2_genomic.fna	1323664	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/522/545/GCF_000522545.2_ASM52254v2/GCF_000522545.2_ASM52254v2_genomic.fna.gz
GCF_000014725.1_ASM1472v1_genomic.fna	335541	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/725/GCF_000014725.1_ASM1472v1/GCF_000014725.1_ASM1472v1_genomic.fna.gz
GCF_000007085.1_ASM708v1_genomic.fna	273068	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/085/GCF_000007085.1_ASM708v1/GCF_000007085.1_ASM708v1_genomic.fna.gz
GCF_001703515.1_ASM170351v1_genomic.fna	2756	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/703/515/GCF_001703515.1_ASM170351v1/GCF_001703515.1_ASM170351v1_genomic.fna.gz
GCF_004379315.1_ASM437931v1_genomic.fna	2169583	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/379/315/GCF_004379315.1_ASM437931v1/GCF_004379315.1_ASM437931v1_genomic.fna.gz
GCF_001187615.2_ASM118761v2_genomic.fna	2026	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/615/GCF_001187615.2_ASM118761v2/GCF_001187615.2_ASM118761v2_genomic.fna.gz
GCF_000165835.1_ASM16583v1_genomic.fna	762376	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/835/GCF_000165835.1_ASM16583v1/GCF_000165835.1_ASM16583v1_genomic.fna.gz
GCF_000024385.1_ASM2438v1_genomic.fna	471852	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/385/GCF_000024385.1_ASM2438v1/GCF_000024385.1_ASM2438v1_genomic.fna.gz
GCF_000012405.1_ASM1240v1_genomic.fna	269800	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/405/GCF_000012405.1_ASM1240v1/GCF_000012405.1_ASM1240v1_genomic.fna.gz
GCF_000317975.2_ASM31797v2_genomic.fna	1234679	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/975/GCF_000317975.2_ASM31797v2/GCF_000317975.2_ASM31797v2_genomic.fna.gz
GCF_004353845.1_ASM435384v1_genomic.fna	2546350	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/353/845/GCF_004353845.1_ASM435384v1/GCF_004353845.1_ASM435384v1_genomic.fna.gz
GCF_004634385.1_ASM463438v1_genomic.fna	2546351	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/385/GCF_004634385.1_ASM463438v1/GCF_004634385.1_ASM463438v1_genomic.fna.gz
GCF_001761345.1_ASM176134v1_genomic.fna	621456	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/345/GCF_001761345.1_ASM176134v1/GCF_001761345.1_ASM176134v1_genomic.fna.gz
GCF_004328535.1_ASM432853v1_genomic.fna	1049583	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/535/GCF_004328535.1_ASM432853v1/GCF_004328535.1_ASM432853v1_genomic.fna.gz
GCF_003070885.1_ASM307088v1_genomic.fna	2080742	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/070/885/GCF_003070885.1_ASM307088v1/GCF_003070885.1_ASM307088v1_genomic.fna.gz
GCF_003065405.1_ASM306540v1_genomic.fna	2080740	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/065/405/GCF_003065405.1_ASM306540v1/GCF_003065405.1_ASM306540v1_genomic.fna.gz
GCF_004564135.1_ASM456413v1_genomic.fna	2560057	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/564/135/GCF_004564135.1_ASM456413v1/GCF_004564135.1_ASM456413v1_genomic.fna.gz
GCF_001454945.1_ASM145494v1_genomic.fna	1297617	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/945/GCF_001454945.1_ASM145494v1/GCF_001454945.1_ASM145494v1_genomic.fna.gz
GCF_000023445.1_ASM2344v1_genomic.fna	526222	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/445/GCF_000023445.1_ASM2344v1/GCF_000023445.1_ASM2344v1_genomic.fna.gz
GCF_004795835.1_ASM479583v1_genomic.fna	2565555	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/795/835/GCF_004795835.1_ASM479583v1/GCF_004795835.1_ASM479583v1_genomic.fna.gz
GCF_004795815.1_ASM479581v1_genomic.fna	2565554	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/795/815/GCF_004795815.1_ASM479581v1/GCF_004795815.1_ASM479581v1_genomic.fna.gz
GCF_000024365.1_ASM2436v1_genomic.fna	479431	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/365/GCF_000024365.1_ASM2436v1/GCF_000024365.1_ASM2436v1_genomic.fna.gz
GCF_004795895.1_ASM479589v1_genomic.fna	2565556	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/795/895/GCF_004795895.1_ASM479589v1/GCF_004795895.1_ASM479589v1_genomic.fna.gz
GCF_004795795.1_ASM479579v1_genomic.fna	2565559	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/795/795/GCF_004795795.1_ASM479579v1/GCF_004795795.1_ASM479579v1_genomic.fna.gz
GCF_004795855.1_ASM479585v1_genomic.fna	2565558	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/795/855/GCF_004795855.1_ASM479585v1/GCF_004795855.1_ASM479585v1_genomic.fna.gz
GCF_001548275.1_ASM154827v1_genomic.fna	1653476	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/275/GCF_001548275.1_ASM154827v1/GCF_001548275.1_ASM154827v1_genomic.fna.gz
GCF_000069925.1_ASM6992v1_genomic.fna	59748	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/925/GCF_000069925.1_ASM6992v1/GCF_000069925.1_ASM6992v1_genomic.fna.gz
GCF_005845345.1_ASM584534v1_genomic.fna	232537	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/845/345/GCF_005845345.1_ASM584534v1/GCF_005845345.1_ASM584534v1_genomic.fna.gz
GCF_001277295.1_ASM127729v1_genomic.fna	1647413	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/295/GCF_001277295.1_ASM127729v1/GCF_001277295.1_ASM127729v1_genomic.fna.gz
GCF_001677275.1_ASM167727v1_genomic.fna	553239	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/275/GCF_001677275.1_ASM167727v1/GCF_001677275.1_ASM167727v1_genomic.fna.gz
GCF_002128305.1_ASM212830v1_genomic.fna	1109743	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/128/305/GCF_002128305.1_ASM212830v1/GCF_002128305.1_ASM212830v1_genomic.fna.gz
GCF_001952815.1_ASM195281v1_genomic.fna	1933220	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/815/GCF_001952815.1_ASM195281v1/GCF_001952815.1_ASM195281v1_genomic.fna.gz
GCF_000746585.1_ASM74658v2_genomic.fna	1528098	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/746/585/GCF_000746585.1_ASM74658v2/GCF_000746585.1_ASM74658v2_genomic.fna.gz
GCF_000732905.1_ASM73290v1_genomic.fna	759620	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/905/GCF_000732905.1_ASM73290v1/GCF_000732905.1_ASM73290v1_genomic.fna.gz
GCF_001010805.1_ASM101080v1_genomic.fna	1620392	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/010/805/GCF_001010805.1_ASM101080v1/GCF_001010805.1_ASM101080v1_genomic.fna.gz
GCF_001682385.1_ASM168238v1_genomic.fna	418699	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/682/385/GCF_001682385.1_ASM168238v1/GCF_001682385.1_ASM168238v1_genomic.fna.gz
GCF_001305595.1_ASM130559v1_genomic.fna	528244	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/305/595/GCF_001305595.1_ASM130559v1/GCF_001305595.1_ASM130559v1_genomic.fna.gz
GCF_001661675.2_ASM166167v2_genomic.fna	450378	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/675/GCF_001661675.2_ASM166167v2/GCF_001661675.2_ASM166167v2_genomic.fna.gz
GCF_000015445.1_ASM1544v1_genomic.fna	360095	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/445/GCF_000015445.1_ASM1544v1/GCF_000015445.1_ASM1544v1_genomic.fna.gz
